Title,ISBN,Goodreads Book ID
Night Shift ,9780786281299.0,10628.Night_Shift?from_search=true&from_srp=true&qid=spl1lWdxF6&rank=1.night-shift
For the Love of Lilah ,9781587249778.0,1110299.For_the_Love_of_Lilah?from_search=true&from_srp=true&qid=TrmZpgcLqp&rank=1.for-the-love-of-lilah
The Secret History,9781400031702.0,29044.The_Secret_History?from_search=true&from_srp=true&qid=BWoIzAt3v4&rank=1.the-secret-history
Small Gods ,9780552152976.0,34484.Small_Gods?from_search=true&from_srp=true&qid=e7GF14D1bB&rank=1.small-gods
The English Patient,9780771068713.0,11713.The_English_Patient?from_search=true&from_srp=true&qid=WQM9U5jHAh&rank=1.the-english-patient
The Pelican Brief,9780385339704.0,32499.The_Pelican_Brief?from_search=true&from_srp=true&qid=2GHjiUE62a&rank=1.the-pelican-brief
Doomsday Book ,9780553562736.0,24983.Doomsday_Book?from_search=true&from_srp=true&qid=HzhQmMkzsR&rank=1.doomsday-book
Lords and Ladies ,9780552153157.0,34529.Lords_and_Ladies?from_search=true&from_srp=true&qid=8ojtT4yX3W&rank=1.lords-and-ladies
Dolores Claiborne,9781101138175.0,7278752.dolores-claiborne
Snow Crash,,61240297.snow-crash
The Black Echo ,9780446612739.0,32508.The_Black_Echo?from_search=true&from_srp=true&qid=VlyeAQChuP&rank=1.the-black-echo
Dragonfly in Amber ,,5364.Dragonfly_in_Amber?from_search=true&from_srp=true&qid=48pdlNll2T&rank=1.dragonfly-in-amber
The Shadow Rising ,9780812513738.0,9539.The_Shadow_Rising?from_search=true&from_srp=true&qid=tlONkhpSV2&rank=1.the-shadow-rising
Gerald's Game,9780831727529.0,32692.Gerald_s_Game?from_search=true&from_srp=true&qid=Diug9MTenh&rank=1.geralds-game
Fatherland,9780061006623.0,56842.Fatherland?from_search=true&from_srp=true&qid=UBKmg8OZxS&rank=1.fatherland
Wild Magic ,9781416903437.0,48909025.wild-magic
A Walk in the Woods: Rediscovering America on the Appalachian Trail,9780307279460.0,9791.A_Walk_in_the_Woods?from_search=true&from_srp=true&qid=TrE2l3AK83&rank=1.a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail
Mostly Harmless ,,569429.Mostly_Harmless?from_search=true&from_srp=true&qid=X9nn6jHim0&rank=1.mostly-harmless
Truman,9780671869205.0,168642.In_Cold_Blood?from_search=true&from_srp=true&qid=yPe6tvanqX&rank=1.truman
Smilla's Sense of Snow,9780385315142.0,124509.Smilla_s_Sense_of_Snow?from_search=true&from_srp=true&qid=4tsBKmSg0T&rank=1.smillas-sense-of-snow
Red Mars ,9780553560732.0,77507.Red_Mars?from_search=true&from_srp=true&qid=9e3aqR2sS5&rank=1.red-mars
The Tale of the Body Thief ,9780345419637.0,31336.The_Tale_of_the_Body_Thief?from_search=true&from_srp=true&qid=YRLC8IxKYq&rank=1.the-tale-of-the-body-thief
The Children of Men,9780307279903.0,41913.The_Children_of_Men?from_search=true&from_srp=true&qid=aVBBwL58mx&rank=1.the-children-of-men
Dark Force Rising ,9780553560718.0,216442.Star_Wars?from_search=true&from_srp=true&qid=9F6pOJwnRl&rank=1.dark-force-rising
The Indispensable Calvin and Hobbes,9780751500288.0,24815.The_Indispensable_Calvin_and_Hobbes?from_search=true&from_srp=true&qid=xwTD7gC4mY&rank=1.the-indispensable-calvin-and-hobbes
All That Remains ,9780684193953.0,232123.All_That_Remains?from_search=true&from_srp=true&qid=9pdt22M70E&rank=1.all-that-remains
Dinosaurs Before Dark ,9780679824114.0,824734.Dinosaurs_Before_Dark?from_search=true&from_srp=true&qid=WD5ucp18KJ&rank=1.dinosaurs-before-dark
"A Child Called ""It"" ",,60748.A_Child_Called_It_?from_search=true&from_srp=true&qid=WcLIkTtDPB&rank=1.a-child-called-it
Jazz ,9780452269651.0,7214.Blue_Like_Jazz?from_search=true&from_srp=true&qid=YqzZkFPID7&rank=1.jazz
The Princes in the Tower,9780345391780.0,111221.The_Princes_in_the_Tower?from_search=true&from_srp=true&qid=5DssWBPcyk&rank=1.the-princes-in-the-tower
Angels in America,9781559362313.0,92250.Millennium_Approaches?from_search=true&from_srp=true&qid=huEV1f0v9A&rank=1.angels-in-america
Anno Dracula ,9782290049662.0,8970727.anno-dracula
The Bridges of Madison County,9780446364492.0,83674.The_Bridges_of_Madison_County?from_search=true&from_srp=true&qid=lV7VyhtJoZ&rank=1.the-bridges-of-madison-county
Cows of Our Planet,9780751500219.0,180566.Cows_of_Our_Planet?from_search=true&from_srp=true&qid=s1JSI5rsF2&rank=1.cows-of-our-planet
"Men Are from Mars, Women Are from Venus",9780060574215.0,1274.Men_Are_from_Mars_Women_Are_from_Venus?from_search=true&from_srp=true&qid=SK9uGCW5Lk&rank=1.men-are-from-mars-women-are-from-venus
The Elf Queen of Shannara ,9781857238273.0,15566.The_Elf_Queen_of_Shannara?from_search=true&from_srp=true&qid=IaPTMelRvG&rank=1.the-elf-queen-of-shannara
Postcards,9781841155012.0,63880836.postcards
On Basilisk Station ,9780671577933.0,35921.On_Basilisk_Station?from_search=true&from_srp=true&qid=N3GsZN8QZk&rank=1.on-basilisk-station
She's Come Undone,9780671021009.0,5203.She_s_Come_Undone?from_search=true&from_srp=true&qid=RoflmolNed&rank=1.shes-come-undone
Salamandastron ,9780142501528.0,7983.Salamandastron?from_search=true&from_srp=true&qid=flcxvCfJPz&rank=1.salamandastron
The Stinky Cheese Man and Other Fairly Stupid Tales,9780670844876.0,407429.The_Stinky_Cheese_Man_and_Other_Fairly_Stupid_Tales?from_search=true&from_srp=true&qid=ys1bbtHzsG&rank=1.the-stinky-cheese-man-and-other-fairly-stupid-tales
Lullaby Town ,9780752817002.0,22209.Lullaby_Town?from_search=true&from_srp=true&qid=3iH9ZXEPtC&rank=1.lullaby-town
The Holy Thief ,9780446403634.0,7872179.the-holy-thief
How to Travel With a Salmon & Other Essays,9780151001361.0,23066.How_to_Travel_With_a_Salmon_Other_Essays?from_search=true&from_srp=true&qid=sjc1FyZJnH&rank=1.how-to-travel-with-a-salmon-other-essays
Summer of the Monkeys,9780440415800.0,10372.Summer_of_the_Monkeys?from_search=true&from_srp=true&qid=hjfKrZO5dq&rank=1.summer-of-the-monkeys
The Gap Into Power: A Dark and Hungry God Arises ,9780553562606.0,22877.The_Gap_Into_Power?from_search=true&from_srp=true&qid=B1kfh71UrM&rank=1.the-gap-into-power-a-dark-and-hungry-god-arises
Sacred Hunger ,9780393311143.0,239592.Sacred_Hunger?from_search=true&from_srp=true&qid=SU4w83XjOj&rank=1.sacred-hunger
All the Pretty Horses ,9780679744399.0,469571.All_the_Pretty_Horses?from_search=true&from_srp=true&qid=HC9CiPXgYa&rank=1.all-the-pretty-horses
The Rainbow Fish,9781558580091.0,766020.The_Rainbow_Fish?from_search=true&from_srp=true&qid=FXrJCIM6bT&rank=1.the-rainbow-fish
A World Lit Only by Fire: The Medieval Mind and the Renaissance: Portrait of an Age,9780316545563.0,19802.A_World_Lit_Only_by_Fire?from_search=true&from_srp=true&qid=RT0SSVGShc&rank=1.a-world-lit-only-by-fire-the-medieval-mind-and-the-renaissance-portrait-of-an-age
Tooth and Nail ,9780752809403.0,69802.Tooth_and_Nail?from_search=true&from_srp=true&qid=p1SW6QIwA1&rank=1.tooth-and-nail
A Cold Day for Murder ,9780425133019.0,62997883.a-cold-day-for-murder
Strip Jack ,9780312965143.0,205262.Strip_Jack?from_search=true&from_srp=true&qid=a1PiB0Zk7g&rank=1.strip-jack
Dying for Chocolate ,9780753170717.0,269749.Dying_for_Chocolate?from_search=true&from_srp=true&qid=rJH7jkhDUe&rank=1.dying-for-chocolate
Gadiantons and the Silver Sword ,9781577346128.0,73809.Gadiantons_and_the_Silver_Sword?from_search=true&from_srp=true&qid=QGIHJdtm1K&rank=1.gadiantons-and-the-silver-sword
The General's Daughter,9780446364805.0,98427.The_General_s_Daughter?from_search=true&from_srp=true&qid=rG1xBOz6B2&rank=1.the-generals-daughter
Angels and Insects,9780679751342.0,298381.Angels_and_Insects?from_search=true&from_srp=true&qid=NydYnpW9Z9&rank=1.angels-and-insects
China Mountain Zhang,9780312860981.0,836964.China_Mountain_Zhang?from_search=true&from_srp=true&qid=cS7mxSDjyE&rank=1.china-mountain-zhang
Ravished,9780553588699.0,367689.Ravished?from_search=true&from_srp=true&qid=0KUUfJaHX0&rank=1.ravished
Red Square ,9780006472575.0,647683.Red_Square?from_search=true&from_srp=true&qid=9Uq4OA3Bht&rank=1.red-square
"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest",9780743464116.0,42389.Band_of_Brothers?from_search=true&from_srp=true&qid=Z6AL9hL3b3&rank=1.band-of-brothers-e-company-506th-regiment-101st-airborne-from-normandy-to-hitlers-eagles-nest
Gone South,9780671743079.0,11549.Gone_South?from_search=true&from_srp=true&qid=f5x4SNx8Ak&rank=1.gone-south
Black Dogs,9780385494328.0,6871.Black_Dogs?from_search=true&from_srp=true&qid=S4x2nWEnO4&rank=1.black-dogs
Possessing the Secret of Joy,9780671789459.0,60935.Possessing_the_Secret_of_Joy?from_search=true&from_srp=true&qid=FqGHuyJmKb&rank=1.possessing-the-secret-of-joy
Bootlegger's Daughter ,9780786223275.0,177614940.bootleggers-daughter
Elminster: The Making of a Mage ,9781560769361.0,49384.Elminster?from_search=true&from_srp=true&qid=9Ywmxnzlfl&rank=1.elminster-the-making-of-a-mage
Reckless,9780553293159.0,183086339.reckless
The Dogs of Riga ,9781565847873.0,39795.The_Dogs_of_Riga?from_search=true&from_srp=true&qid=6Zs4AyKt7A&rank=1.the-dogs-of-riga
Thyme of Death ,9780425140987.0,761668.Thyme_of_Death?from_search=true&from_srp=true&qid=OLMWY8Mh7P&rank=1.thyme-of-death
For the Sake of Elena ,9780340831366.0,31391.For_the_Sake_of_Elena?from_search=true&from_srp=true&qid=fyTLu6EaLj&rank=1.for-the-sake-of-elena
Sacred Clowns ,9780060538057.0,41014353.sacred-clowns
The First Evil ,9780671751173.0,107928.The_First_Evil?from_search=true&from_srp=true&qid=omnAzLK90C&rank=1.the-first-evil
The Emigrants,9780099448884.0,76507.The_Emigrants?from_search=true&from_srp=true&qid=Lmtvg1xseB&rank=1.the-emigrants
A Place of Greater Safety,9780312426392.0,101921.A_Place_of_Greater_Safety?from_search=true&from_srp=true&qid=TdUTsBs9SZ&rank=1.a-place-of-greater-safety
Lost Boys,9780061091315.0,59918505.lost-boys
Honest Illusions,9780425186190.0,114130.Honest_Illusions?from_search=true&from_srp=true&qid=mOQ13Yqwvi&rank=1.honest-illusions
A Fire Upon the Deep ,9780812515282.0,77711.A_Fire_Upon_the_Deep?from_search=true&from_srp=true&qid=77RVjVtEen&rank=1.a-fire-upon-the-deep
Flowers from the Storm,9780380761326.0,360259.Flowers_from_the_Storm?from_search=true&from_srp=true&qid=QLPIfGKY5w&rank=1.flowers-from-the-storm
Attack of the Deranged Mutant Killer Monster Snow Goons ,9781417642168.0,70487.Attack_of_the_Deranged_Mutant_Killer_Monster_Snow_Goons?from_search=true&from_srp=true&qid=wIyJALjlSW&rank=1.attack-of-the-deranged-mutant-killer-monster-snow-goons
Earth in the Balance: Ecology and the Human Spirit,9781594866371.0,104286.Earth_in_the_Balance?from_search=true&from_srp=true&qid=jFhL8Tcp2s&rank=1.earth-in-the-balance-ecology-and-the-human-spirit
The Ship Who Searched ,9781857232059.0,176850.The_Ship_Who_Searched?from_search=true&from_srp=true&qid=19xcEm2xzY&rank=1.the-ship-who-searched
Portent,9780330376242.0,57814682.portent
The 27-Ingredient Chili Con Carne Murders ,9780440216414.0,1054666.The_27_Ingredient_Chili_Con_Carne_Murders?from_search=true&from_srp=true&qid=7aqt1gfbSi&rank=1.the-27-ingredient-chili-con-carne-murders
Booked to Die ,9780743410656.0,445593.Booked_to_Die?from_search=true&from_srp=true&qid=RH91dhln6j&rank=1.booked-to-die
Along Came a Spider ,9780446692632.0,13145.Along_Came_a_Spider?from_search=true&from_srp=true&qid=RY8VJxhEGb&rank=1.along-came-a-spider
Bastard Out of Carolina,9780452287051.0,25354.Bastard_Out_of_Carolina?from_search=true&from_srp=true&qid=2Ecs8PfCCa&rank=1.bastard-out-of-carolina
A Bone to Pick ,9780802712455.0,40849216.a-bone-to-pick
The Last Tsar: The Life and Death of Nicholas II,9780385469623.0,978709.The_Last_Tsar?from_search=true&from_srp=true&qid=DxaFpUttEM&rank=1.the-last-tsar-the-life-and-death-of-nicholas-ii
Mexico,9780449221877.0,53152636.mexico
Diana : Her True Story - In Her Own Words,9781854793843.0,908053.Diana?from_search=true&from_srp=true&qid=0Zij65tT08&rank=1.diana-her-true-story---in-her-own-words
The Ice House,9780333733677.0,45122.The_Ice_House?from_search=true&from_srp=true&qid=O8lVX1j70m&rank=1.the-ice-house
The Titian Committee ,9780425168950.0,875108.The_Titian_Committee?from_search=true&from_srp=true&qid=A5PiNfmY3O&rank=1.the-titian-committee
Death at La Fenice ,9780060740689.0,68099.Death_at_La_Fenice?from_search=true&from_srp=true&qid=ZrnPhqfRZp&rank=1.death-at-la-fenice
Death In Disguise ,9781933397696.0,526962.Death_In_Disguise?from_search=true&from_srp=true&qid=D1Fw5awbDX&rank=1.death-in-disguise
Last Call ,9780380728466.0,53317339.last-call
I Am the Clay,9780449001127.0,11504.I_Am_the_Clay?from_search=true&from_srp=true&qid=4Tvd1ENB8L&rank=1.i-am-the-clay
The King's Equal,9780060224974.0,48481.The_King_s_Equal?from_search=true&from_srp=true&qid=JAkopQGMtL&rank=1.the-kings-equal
Little Altars Everywhere,9780060759964.0,6697.Little_Altars_Everywhere?from_search=true&from_srp=true&qid=VVCUALfLF5&rank=1.little-altars-everywhere
Lincoln at Gettysburg: The Words That Remade America,9780743299633.0,20809.Lincoln_at_Gettysburg?from_search=true&from_srp=true&qid=cEMqvm5Syx&rank=1.lincoln-at-gettysburg-the-words-that-remade-america
The Prom Queen ,9780671724856.0,656717.The_Prom_Queen?from_search=true&from_srp=true&qid=3rajMtFWQy&rank=1.the-prom-queen
The Giver ,9780385732550.0,3636.The_Giver?from_search=true&from_srp=true&qid=oSk47Fxj2r&rank=1.the-giver
Voyager ,9780385335997.0,10987.Voyager?from_search=true&from_srp=true&qid=QYj5fr5Rs1&rank=1.voyager
The Shipping News,9780743225427.0,7354.The_Shipping_News?from_search=true&from_srp=true&qid=6UmNDAG5ro&rank=1.the-shipping-news
The Fires of Heaven ,9781857232097.0,13895.The_Fires_of_Heaven?from_search=true&from_srp=true&qid=mOX0tWqjA3&rank=1.the-fires-of-heaven
Parable of the Sower ,9780446675505.0,52397.Parable_of_the_Sower?from_search=true&from_srp=true&qid=ZYtVkmFJrk&rank=1.parable-of-the-sower
The Client,9780385339087.0,5359.The_Client?from_search=true&from_srp=true&qid=Kda94W3e3g&rank=1.the-client
Nightmares and Dreamscapes,9780450610097.0,10588.Nightmares_and_Dreamscapes?from_search=true&from_srp=true&qid=D6b8g32Dzg&rank=1.nightmares-and-dreamscapes
Men at Arms ,9780061092190.0,400354.Men_at_Arms?from_search=true&from_srp=true&qid=EAp6Byqpi6&rank=1.men-at-arms
Trainspotting,9782020336468.0,23955.Trainspotting?from_search=true&from_srp=true&qid=yP3cgFi4MU&rank=1.trainspotting
"Girl, Interrupted",9780679746041.0,68783.Girl_Interrupted?from_search=true&from_srp=true&qid=NqzMpUIDsu&rank=1.girl-interrupted
A Suitable Boy ,9780060786526.0,50365.A_Suitable_Boy?from_search=true&from_srp=true&qid=JWdOMfBwui&rank=1.a-suitable-boy
Birdsong,9780679776819.0,6259.Birdsong?from_search=true&from_srp=true&qid=JFWngIrxL0&rank=1.birdsong
The Robber Bride,,17650.The_Robber_Bride?from_search=true&from_srp=true&qid=20Yb6gBCxf&rank=1.the-robber-bride
A Lesson Before Dying,9780375702709.0,5197.A_Lesson_Before_Dying?from_search=true&from_srp=true&qid=flqduyRwLz&rank=1.a-lesson-before-dying
Understanding Comics: The Invisible Art,,102920.Understanding_Comics?from_search=true&from_srp=true&qid=wDTE7n8Cc8&rank=1.understanding-comics-the-invisible-art
Deerskin,9780441000692.0,8087.Deerskin?from_search=true&from_srp=true&qid=MItM9BV3Y1&rank=1.deerskin
The Last Command ,9780553564921.0,216422.Star_Wars?from_search=true&from_srp=true&qid=6a8KeE6wLI&rank=1.the-last-command
Guilty Pleasures ,9780515134490.0,30281.Guilty_Pleasures?from_search=true&from_srp=true&qid=GcPf5i8SHM&rank=1.guilty-pleasures
The Black Ice ,9780446613446.0,24244.The_Black_Ice?from_search=true&from_srp=true&qid=53OuJPK3bj&rank=1.the-black-ice
The Kissing Hand,9781933718002.0,18419.The_Kissing_Hand?from_search=true&from_srp=true&qid=L0zxKkU5uA&rank=1.the-kissing-hand
"The Sandman, Vol. 5: A Game of You",9781563890932.0,25102.The_Sandman_Vol_5?from_search=true&from_srp=true&qid=5cas4I6tfc&rank=1.the-sandman-vol-5-a-game-of-you
The Talismans of Shannara ,9781857239010.0,34919.The_Talismans_of_Shannara?from_search=true&from_srp=true&qid=riUxKkh25P&rank=1.the-talismans-of-shannara
Paddy Clarke Ha Ha Ha,9782264022448.0,30512.Paddy_Clarke_Ha_Ha_Ha?from_search=true&from_srp=true&qid=rVxdiMYhvu&rank=1.paddy-clarke-ha-ha-ha
Death: The High Cost of Living,9781852864989.0,16791.Death?from_search=true&from_srp=true&qid=GOIxmFdSzL&rank=1.death-the-high-cost-of-living
The Last Wish ,,40603587.the-last-wish
Operating Instructions: A Journal of My Son's First Year,9781400079094.0,12540.Operating_Instructions?from_search=true&from_srp=true&qid=wPqYikhVOi&rank=1.operating-instructions-a-journal-of-my-sons-first-year
The Matisse Stories,9780679762232.0,818630.The_Matisse_Stories?from_search=true&from_srp=true&qid=nOIJjcaktD&rank=1.the-matisse-stories
To Green Angel Tower ,9780756402983.0,28691.To_Green_Angel_Tower?from_search=true&from_srp=true&qid=MA98rPSjf1&rank=1.to-green-angel-tower
Stellaluna,,786256.Stellaluna?from_search=true&from_srp=true&qid=2s6Lh8Swq2&rank=1.stellaluna
Deception,9780553565065.0,54189398.deception
Dangerous,9780553293173.0,60784636.dangerous
The Honor of the Queen ,9780671578640.0,77735.The_Honor_of_the_Queen?from_search=true&from_srp=true&qid=cGpG5IdwTu&rank=1.the-honor-of-the-queen
Dead Man Walking: The Eyewitness Account Of The Death Penalty That Sparked a National Debate,9780679751311.0,133793.Dead_Man_Walking?from_search=true&from_srp=true&qid=BMoWK3AssT&rank=1.dead-man-walking-the-eyewitness-account-of-the-death-penalty-that-sparked-a-national-debate
The Days Are Just Packed ,9780836217353.0,24818.The_Days_Are_Just_Packed?from_search=true&from_srp=true&qid=kk415fDupr&rank=1.the-days-are-just-packed
A Fatal Thaw ,9780425135778.0,672615.A_Fatal_Thaw?from_search=true&from_srp=true&qid=CWl31DEkD8&rank=1.a-fatal-thaw
Streets of Laredo ,9780684857534.0,54812.Streets_of_Laredo?from_search=true&from_srp=true&qid=eRtcnyg2lh&rank=1.streets-of-laredo
Culture and Imperialism,9780679750543.0,22135.Culture_and_Imperialism?from_search=true&from_srp=true&qid=S8H2RtRNZT&rank=1.culture-and-imperialism
Green Mars ,9780553572391.0,77505.Green_Mars?from_search=true&from_srp=true&qid=HGsk2fnOU0&rank=1.green-mars
Without Remorse ,9780425143322.0,19668.Without_Remorse?from_search=true&from_srp=true&qid=SNe3V61ra4&rank=1.without-remorse
Martin the Warrior ,9780441001866.0,201345.Martin_the_Warrior?from_search=true&from_srp=true&qid=83X06AbXaB&rank=1.martin-the-warrior
The Shining Ones ,9780345388667.0,11588.The_Shining?from_search=true&from_srp=true&qid=QjVDwjepQr&rank=1.the-shining-ones
Catilina's Riddle ,9780312982119.0,102715.Catilina_s_Riddle?from_search=true&from_srp=true&qid=lWfaSqmNFm&rank=1.catilinas-riddle
The Boggart,9780689801730.0,201510211.the-boggart
Bone: Out From Boneville ,9780963660947.0,106134.Bone_Vol_1?from_search=true&from_srp=true&qid=L296lB62VG&rank=1.bone-out-from-boneville
Track of the Cat ,9780380721641.0,76706.Track_of_the_Cat?from_search=true&from_srp=true&qid=RNX7dJSccC&rank=1.track-of-the-cat
The Knight at Dawn ,9780679824121.0,948526.The_Knight_at_Dawn?from_search=true&from_srp=true&qid=qLXPs3AjQm&rank=1.the-knight-at-dawn
The Magic of You ,9780380756292.0,350710.The_Magic_of_You?from_search=true&from_srp=true&qid=FPHlkB3oO7&rank=1.the-magic-of-you
The Stone Diaries,9780140233131.0,77554.The_Stone_Diaries?from_search=true&from_srp=true&qid=fXrePUysbi&rank=1.the-stone-diaries
Cruel & Unusual ,9780380718344.0,26032825.cruel-unusual
The Cereal Murders ,9780553567731.0,442347.The_Cereal_Murders?from_search=true&from_srp=true&qid=szzcukQ6zE&rank=1.the-cereal-murders
